PacketCounter,Left_Hip,Right_Hip
1450,-39.07738495,-23.84628677
1451,-39.33474731,-23.71760368
1452,-38.60150146,-21.62737083
1453,-36.51793289,-19.21021843
1454,-33.03616714,-17.87621307
1455,-30.5968399,-16.08035278
1456,-28.58125687,-13.75346756
1457,-26.10433197,-11.72746563
1458,-23.19455147,-9.994695663
1459,-20.07836151,-8.376144409
1460,-16.18404388,-7.289073944
1461,-12.10988808,-6.384837627
1462,-8.964681625,-5.484134197
1463,-6.835326672,-3.963370085
1464,-4.528482914,-1.994607091
1465,-2.266653061,-0.888758123
1466,-0.07958176,-0.034424152
1467,2.33202076,0.886163592
1468,4.769144058,1.440467
1469,7.215912342,1.601440668
1470,9.160018921,1.507689357
1471,10.96376228,1.304112554
1472,12.4453907,0.520008206
1473,13.29885674,-0.35412699
1474,13.49824238,-1.25294292
1475,13.16878605,-2.236474276
1476,12.40258694,-3.517169714
1477,11.42572975,-4.927286148
1478,10.08715153,-6.199115753
1479,8.496562004,-7.408840179
1480,6.69567728,-8.962254524
1481,4.604414463,-10.17436504
1482,1.912258387,-10.84941578
1483,-1.254260898,-12.03876877
1484,-5.1488204,-13.42913437
1485,-9.726857185,-13.2948246
1486,-14.59876919,-12.23591995
1487,-18.78987885,-10.4392643
